기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,avg_price,gu,lat,lon
20244,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",CS300002,편의점,1012496430,146876,6893.545780113837,관악구,37.487055,126.925487
20244,A,골목상권,3110871,신원동주민센터,CS100001,한식음식점,3222446393,134292,23995.81801596521,관악구,37.480515,126.92728
20244,A,골목상권,3110871,신원동주민센터,CS100010,커피-음료,101375928,21824,4645.157991202346,관악구,37.480515,126.92728
20244,A,골목상권,3110871,신원동주민센터,CS300001,슈퍼마켓,5712205,270,21156.314814814814,관악구,37.480515,126.92728
20244,A,골목상권,3110871,신원동주민센터,CS300002,편의점,322722933,46387,6957.184836268782,관악구,37.480515,126.92728
20244,A,골목상권,3110872,신림초등학교,CS100001,한식음식점,41037209,500,82074.418,관악구,37.478244,126.927723
20244,A,골목상권,3110872,신림초등학교,CS300001,슈퍼마켓,63000000,9114,6912.442396313364,관악구,37.478244,126.927723
20244,A,골목상권,3110873,당곡중학교,CS100001,한식음식점,981357882,41706,23530.376492590993,관악구,37.49122,126.929474
20244,A,골목상권,3110873,당곡중학교,CS100010,커피-음료,23220634,3628,6400.395259095921,관악구,37.49122,126.929474
20244,A,골목상권,3110873,당곡중학교,CS300001,슈퍼마켓,229918183,28828,7975.516268905231,관악구,37.49122,126.929474
20244,A,골목상권,3110873,당곡중학교,CS300002,편의점,612632191,102425,5981.275967781304,관악구,37.49122,126.929474
20244,A,골목상권,3110874,원신초등학교(구세군관악영문교회),CS100001,한식음식점,36532759,2157,16936.837737598515,관악구,37.468092,126.930728
20244,A,골목상권,3110875,보라매동주민센터(당곡고등학교),CS100001,한식음식점,3000000,136,22058.823529411766,관악구,37.488915,126.932201
20244,A,골목상권,3110875,보라매동주민센터(당곡고등학교),CS100010,커피-음료,77776854,11033,7049.474666908366,관악구,37.488915,126.932201
20244,A,골목상권,3110876,서원동주민센터(신관중학교),CS100001,한식음식점,358299821,8654,41402.798821354285,관악구,37.479383,126.932493
20244,A,골목상권,3110877,신림역 8번,CS100001,한식음식점,3035103028,59469,51036.72548722864,관악구,37.486339,126.933063
20244,A,골목상권,3110877,신림역 8번,CS100010,커피-음료,585638932,73025,8019.704649092777,관악구,37.486339,126.933063
20244,A,골목상권,3110877,신림역 8번,CS300001,슈퍼마켓,393995243,52762,7467.405386452371,관악구,37.486339,126.933063
20244,A,골목상권,3110877,신림역 8번,CS300002,편의점,679451492,100173,6782.780709372785,관악구,37.486339,126.933063
20244,A,골목상권,3110878,미림여고,CS100001,한식음식점,84000000,2432,34539.47368421053,관악구,37.464958,126.932754
20244,A,골목상권,3110879,신림현대아파트,CS100001,한식음식점,324871435,18358,17696.45032138577,관악구,37.474022,126.933458
20244,A,골목상권,3110879,신림현대아파트,CS300002,편의점,405854530,57607,7045.229399204958,관악구,37.474022,126.933458
20244,A,골목상권,3110880,신림역 1번,CS100001,한식음식점,417430464,11942,34954.82029810752,관악구,37.483969,126.933461
20244,A,골목상권,3110881,구립대학경로당(관악산샘말공원),CS100001,한식음식점,2457709942,119547,20558.52461375024,관악구,37.467699,126.936222
20244,A,골목상권,3110881,구립대학경로당(관악산샘말공원),CS100010,커피-음료,784892376,167172,4695.118656234297,관악구,37.467699,126.936222
20244,A,골목상권,3110881,구립대학경로당(관악산샘말공원),CS300001,슈퍼마켓,1230136579,199304,6172.162018825513,관악구,37.467699,126.936222
20244,A,골목상권,3110881,구립대학경로당(관악산샘말공원),CS300002,편의점,1488999864,243877,6105.536249830858,관악구,37.467699,126.936222
20244,A,골목상권,3110882,신성초등학교,CS100001,한식음식점,1399036719,49502,28262.226152478688,관악구,37.473024,126.936252
20244,A,골목상권,3110882,신성초등학교,CS100010,커피-음료,59235829,8114,7300.447251663791,관악구,37.473024,126.936252
20244,A,골목상권,3110882,신성초등학교,CS300001,슈퍼마켓,866835386,119603,7247.605712231299,관악구,37.473024,126.936252
20244,A,골목상권,3110883,은천초등학교(은천교앞),CS100001,한식음식점,47807982,2144,22298.49906716418,관악구,37.487224,126.937031
20244,A,골목상권,3110883,은천초등학교(은천교앞),CS100010,커피-음료,37555412,3004,12501.801597869508,관악구,37.487224,126.937031
20244,A,골목상권,3110883,은천초등학교(은천교앞),CS300001,슈퍼마켓,3037825962,305289,9950.65646649568,관악구,37.487224,126.937031
20244,A,골목상권,3110884,봉천역 4번(봉천110안전센터),CS100001,한식음식점,1341820888,47192,28433.22783522631,관악구,37.485207,126.939238
20244,A,골목상권,3110884,봉천역 4번(봉천110안전센터),CS100010,커피-음료,8501006,118,72042.42372881356,관악구,37.485207,126.939238
20244,A,골목상권,3110885,영락고등학교,CS100001,한식음식점,756090679,29743,25420.794102814107,관악구,37.47535,126.93928
20244,A,골목상권,3110885,영락고등학교,CS100010,커피-음료,4756069,961,4949.083246618106,관악구,37.47535,126.93928
20244,A,골목상권,3110885,영락고등학교,CS300001,슈퍼마켓,718892718,76712,9371.320236729585,관악구,37.47535,126.93928
20244,A,골목상권,3110885,영락고등학교,CS300002,편의점,379602596,56535,6714.470611125851,관악구,37.47535,126.93928
20244,A,골목상권,3110886,관악해태어린이공원,CS100001,한식음식점,147364120,5052,29169.461599366587,관악구,37.472016,126.939938
20244,A,골목상권,3110886,관악해태어린이공원,CS100010,커피-음료,205786087,42403,4853.102068249888,관악구,37.472016,126.939938
20244,A,골목상권,3110886,관악해태어린이공원,CS300002,편의점,908991433,137505,6610.606399767281,관악구,37.472016,126.939938
20244,A,골목상권,3110887,서울산업정보학교(서울삼성초등학교),CS100001,한식음식점,9083248,273,33271.9706959707,관악구,37.469539,126.941669
20244,A,골목상권,3110888,청룡동주민센터,CS100001,한식음식점,244736064,7157,34195.34218247869,관악구,37.479055,126.943607
20244,A,골목상권,3110888,청룡동주민센터,CS100010,커피-음료,28971794,2668,10858.993253373314,관악구,37.479055,126.943607
20244,A,골목상권,3110889,봉천역 6번,CS100001,한식음식점,193148811,8260,23383.633292978207,관악구,37.484345,126.94522
20244,A,골목상권,3110890,봉천역 1번(관악초등학교),CS100001,한식음식점,241248676,14104,17104.982699943277,관악구,37.480092,126.945618
20244,A,골목상권,3110890,봉천역 1번(관악초등학교),CS100010,커피-음료,83731810,11770,7114.002548853016,관악구,37.480092,126.945618
20244,A,골목상권,3110890,봉천역 1번(관악초등학교),CS300002,편의점,307492548,47968,6410.368328885924,관악구,37.480092,126.945618
20244,A,골목상권,3110891,구암초등학교,CS100001,한식음식점,85510477,4301,19881.533829342014,관악구,37.488374,126.948145
20244,A,골목상권,3110891,구암초등학교,CS100010,커피-음료,44824543,8053,5566.191853967465,관악구,37.488374,126.948145
20244,A,골목상권,3110892,관악구 중앙길,CS100001,한식음식점,3097372493,88068,35170.23769132943,관악구,37.484284,126.951122
20244,A,골목상권,3110892,관악구 중앙길,CS100010,커피-음료,51241215,7489,6842.197222593137,관악구,37.484284,126.951122
20244,A,골목상권,3110892,관악구 중앙길,CS300001,슈퍼마켓,936669825,128778,7273.523622047244,관악구,37.484284,126.951122
20244,A,골목상권,3110892,관악구 중앙길,CS300002,편의점,1491587998,221341,6738.868975924027,관악구,37.484284,126.951122
20244,A,골목상권,3110893,관악소방서(문영여고),CS100001,한식음식점,512086838,30501,16789.181928461363,관악구,37.47441,126.952541
20244,A,골목상권,3110893,관악소방서(문영여고),CS100010,커피-음료,11299177,1598,7070.824155193993,관악구,37.47441,126.952541
20244,A,골목상권,3110895,샤로수길,CS100001,한식음식점,7759818958,186850,41529.670634198555,관악구,37.476375,126.956101
20244,A,골목상권,3110895,샤로수길,CS100010,커피-음료,362203096,32246,11232.496929851764,관악구,37.476375,126.956101
20244,A,골목상권,3110895,샤로수길,CS300001,슈퍼마켓,435633952,63916,6815.7261405594845,관악구,37.476375,126.956101
20244,A,골목상권,3110895,샤로수길,CS300002,편의점,460229352,73970,6221.837934297689,관악구,37.476375,126.956101
20244,A,골목상권,3110896,관악우성아파트,CS100001,한식음식점,539199669,13053,41308.48609515054,관악구,37.486152,126.957328
20244,A,골목상권,3110896,관악우성아파트,CS100010,커피-음료,10841757,1544,7021.863341968912,관악구,37.486152,126.957328
20244,A,골목상권,3110897,서울대입구역 8번,CS100001,한식음식점,862036330,15938,54086.85719663697,관악구,37.481647,126.95741
20244,A,골목상권,3110897,서울대입구역 8번,CS300001,슈퍼마켓,429353804,59262,7245.010360770814,관악구,37.481647,126.95741
20244,A,골목상권,3110897,서울대입구역 8번,CS300002,편의점,162266034,24980,6495.838030424339,관악구,37.481647,126.95741
20244,A,골목상권,3110899,낙성대역 5번(관악중학교),CS100001,한식음식점,5319296,94,56588.255319148935,관악구,37.479216,126.963109
20244,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),CS100001,한식음식점,948207029,32916,28806.872918945195,관악구,37.474333,126.963417
20244,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),CS100010,커피-음료,80355217,13292,6045.381959073126,관악구,37.474333,126.963417
20244,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),CS300001,슈퍼마켓,139561355,23979,5820.149088786021,관악구,37.474333,126.963417
20244,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),CS300002,편의점,598895891,98590,6074.610924028806,관악구,37.474333,126.963417
20244,A,골목상권,3110901,인헌고등학교(인헌중학교),CS100001,한식음식점,347460062,6782,51232.68386906517,관악구,37.470369,126.968155
20244,A,골목상권,3110901,인헌고등학교(인헌중학교),CS100010,커피-음료,55133430,8094,6811.641957005189,관악구,37.470369,126.968155
20244,A,골목상권,3110901,인헌고등학교(인헌중학교),CS300001,슈퍼마켓,216212733,26586,8132.578537576168,관악구,37.470369,126.968155
20244,A,골목상권,3110902,사당역 4번,CS100001,한식음식점,2293984494,55149,41596.12130772997,관악구,37.47421,126.977401
20244,A,골목상권,3110902,사당역 4번,CS100010,커피-음료,425691016,102853,4138.829358404713,관악구,37.47421,126.977401
20244,A,골목상권,3110902,사당역 4번,CS300001,슈퍼마켓,107736291,15262,7059.120102214651,관악구,37.47421,126.977401
20244,A,골목상권,3110902,사당역 4번,CS300002,편의점,929149855,139630,6654.371231110793,관악구,37.47421,126.977401
20244,A,골목상권,3110903,방배아이파크아파트,CS100001,한식음식점,861455205,37307,23090.980379017343,서초구,37.492177,126.984678
20244,A,골목상권,3110903,방배아이파크아파트,CS100010,커피-음료,102673629,14757,6957.62207765806,서초구,37.492177,126.984678
20244,A,골목상권,3110903,방배아이파크아파트,CS300001,슈퍼마켓,16153140,1129,14307.475642161204,서초구,37.492177,126.984678
20244,A,골목상권,3110903,방배아이파크아파트,CS300002,편의점,273798681,53413,5126.0682043697225,서초구,37.492177,126.984678
20244,A,골목상권,3110904,이수역 5번,CS100001,한식음식점,820840900,26476,31003.206677745882,서초구,37.485257,126.984826
20244,A,골목상권,3110904,이수역 5번,CS100010,커피-음료,93120877,16737,5563.773495847523,서초구,37.485257,126.984826
20244,A,골목상권,3110904,이수역 5번,CS300002,편의점,127507441,21892,5824.385209208844,서초구,37.485257,126.984826
20244,A,골목상권,3110905,방배노인종합복지관(이수중학교),CS100001,한식음식점,49292839,2839,17362.7470940472,서초구,37.481816,126.986059
20244,A,골목상권,3110905,방배노인종합복지관(이수중학교),CS100010,커피-음료,150000000,18918,7928.95654931811,서초구,37.481816,126.986059
20244,A,골목상권,3110906,서문여고,CS100001,한식음식점,225483167,10234,22032.750341997264,서초구,37.490132,126.986307
20244,A,골목상권,3110907,방배초등학교,CS100001,한식음식점,398502362,9311,42799.09376006874,서초구,37.487023,126.985301
20244,A,골목상권,3110907,방배초등학교,CS100010,커피-음료,11970063,1298,9221.928351309707,서초구,37.487023,126.985301
20244,A,골목상권,3110907,방배초등학교,CS300001,슈퍼마켓,107858567,11519,9363.535636774026,서초구,37.487023,126.985301
20244,A,골목상권,3110908,구반포역,CS100010,커피-음료,22678960,2325,9754.391397849462,서초구,37.502097,126.986802
20244,A,골목상권,3110910,내방역 5번,CS100001,한식음식점,77283274,5970,12945.27202680067,서초구,37.488294,126.989484
20244,A,골목상권,3110910,내방역 5번,CS300002,편의점,100884765,13564,7437.685417281038,서초구,37.488294,126.989484
20244,A,골목상권,3110912,방배동사이길,CS100001,한식음식점,578178544,14941,38697.44622180577,서초구,37.494196,126.990196
20244,A,골목상권,3110912,방배동사이길,CS100010,커피-음료,300309800,60081,4998.415472445532,서초구,37.494196,126.990196
20244,A,골목상권,3110913,방현초등학교(방배119안전센터),CS100001,한식음식점,634265953,22188,28585.99031007752,서초구,37.476626,126.988141
20244,A,골목상권,3110913,방현초등학교(방배119안전센터),CS100010,커피-음료,19582155,2026,9665.426949654491,서초구,37.476626,126.988141
20244,A,골목상권,3110915,서래초등학교,CS100010,커피-음료,178977115,16100,11116.59099378882,서초구,37.495007,126.992898
20244,A,골목상권,3110916,내방역 4번,CS100001,한식음식점,807805314,29068,27790.192445300676,서초구,37.485249,126.992244
20244,A,골목상권,3110916,내방역 4번,CS100010,커피-음료,86157915,5678,15173.989961253963,서초구,37.485249,126.992244
20244,A,골목상권,3110918,방배역 3번,CS300002,편의점,658958634,87824,7503.1726407360175,서초구,37.482087,126.993578
20244,A,골목상권,3110921,서울프랑스학교,CS100001,한식음식점,188324795,3260,57768.342024539874,서초구,37.49744,126.996653
20244,A,골목상권,3110921,서울프랑스학교,CS100010,커피-음료,131576381,4223,31157.08761543926,서초구,37.49744,126.996653
20244,A,골목상권,3110922,내방역 1번,CS100010,커피-음료,31520387,3568,8834.18918161435,서초구,37.486249,126.996981
20244,A,골목상권,3110924,반포4동주민센터(몽마르뜨공원),CS100001,한식음식점,1511223888,9434,160189.0913716345,서초구,37.496818,127.00069
20244,A,골목상권,3110925,서초중학교,CS100001,한식음식점,653161635,23696,27564.214846387575,서초구,37.48679,127.006976
20244,A,골목상권,3110925,서초중학교,CS100010,커피-음료,133704493,19140,6985.605694879833,서초구,37.48679,127.006976
20244,A,골목상권,3110926,신중초등학교,CS100001,한식음식점,256530750,11562,22187.40269849507,서초구,37.481609,127.008016
20244,A,골목상권,3110926,신중초등학교,CS100010,커피-음료,43428013,5770,7526.518717504333,서초구,37.481609,127.008016
20244,A,골목상권,3110926,신중초등학교,CS300002,편의점,410597487,84537,4857.015117640796,서초구,37.481609,127.008016
20244,A,골목상권,3110927,잠원역,CS100001,한식음식점,195595735,10325,18943.89685230024,서초구,37.512802,127.011175
20244,A,골목상권,3110929,남부터미널역 1번,CS100001,한식음식점,298376834,13692,21792.056237218814,서초구,37.488545,127.02059
20244,A,골목상권,3110929,남부터미널역 1번,CS100010,커피-음료,3570429,439,8133.095671981777,서초구,37.488545,127.02059
20244,A,골목상권,3110929,남부터미널역 1번,CS300001,슈퍼마켓,586864512,47992,12228.38206367728,서초구,37.488545,127.02059
20244,A,골목상권,3110929,남부터미널역 1번,CS300002,편의점,107836239,13543,7962.507494646681,서초구,37.488545,127.02059
20244,A,골목상권,3110930,서초동성당,CS100001,한식음식점,214153160,6904,31018.707995365006,서초구,37.492528,127.021134
20244,A,골목상권,3110930,서초동성당,CS100010,커피-음료,8365134,1223,6839.847914963205,서초구,37.492528,127.021134
20244,A,골목상권,3110931,삼성전자서울R&D(서울우면초등학교),CS100010,커피-음료,667090886,85044,7844.06761205964,서초구,37.466137,127.020867
20244,A,골목상권,3110932,서울시인재개발원,CS100001,한식음식점,156664987,7271,21546.553018841976,서초구,37.484004,127.023145
20244,A,골목상권,3110933,한국상담대학원대학교,CS100001,한식음식점,807000000,22644,35638.57975622681,서초구,37.486544,127.023688
20244,A,골목상권,3110934,우면주공아파트,CS100001,한식음식점,598665330,13806,43362.692307692305,서초구,37.468938,127.026169
20244,A,골목상권,3110934,우면주공아파트,CS100010,커피-음료,36718277,3042,12070.439513477975,서초구,37.468938,127.026169
20244,A,골목상권,3110936,더케이호텔(양재리본타워2단지아파트),CS100001,한식음식점,566344794,10577,53544.93656046138,서초구,37.465809,127.034997
20244,A,골목상권,3110936,더케이호텔(양재리본타워2단지아파트),CS100010,커피-음료,809631914,44251,18296.352941176472,서초구,37.465809,127.034997
20244,A,골목상권,3110937,방아다리근린공원(횃불트리니티신학대학원대학교),CS100001,한식음식점,1103623390,26397,41808.66727279615,서초구,37.478279,127.036359
20244,A,골목상권,3110937,방아다리근린공원(횃불트리니티신학대학원대학교),CS100010,커피-음료,227222030,24652,9217.18440694467,서초구,37.478279,127.036359
20244,A,골목상권,3110938,바우뫼공원,CS100001,한식음식점,695577015,24974,27852.046728597743,서초구,37.475162,127.036346
20244,A,골목상권,3110938,바우뫼공원,CS100010,커피-음료,389886598,36985,10541.7493037718,서초구,37.475162,127.036346
20244,A,골목상권,3110939,양재역 8번(양재동우체국),CS100001,한식음식점,8723078773,186042,46887.68543124671,서초구,37.482044,127.039617
20244,A,골목상권,3110939,양재역 8번(양재동우체국),CS100010,커피-음료,700052117,78448,8923.772651947787,서초구,37.482044,127.039617
20244,A,골목상권,3110939,양재역 8번(양재동우체국),CS300001,슈퍼마켓,929349989,90288,10293.172835814283,서초구,37.482044,127.039617
20244,A,골목상권,3110939,양재역 8번(양재동우체국),CS300002,편의점,381805693,56332,6777.776272811191,서초구,37.482044,127.039617
20244,A,골목상권,3110941,언남고등학교,CS100001,한식음식점,142705493,2196,64984.286429872496,서초구,37.47379,127.041851
20244,A,골목상권,3110942,염곡동 구룡사(포이동성당),CS100001,한식음식점,4174582615,55761,74865.63395563207,서초구,37.469581,127.045896
20244,A,골목상권,3110942,염곡동 구룡사(포이동성당),CS100010,커피-음료,350620387,41300,8489.59774818402,서초구,37.469581,127.045896
20244,A,골목상권,3110942,염곡동 구룡사(포이동성당),CS300001,슈퍼마켓,1413729458,89489,15797.801495155829,서초구,37.469581,127.045896
20244,A,골목상권,3110942,염곡동 구룡사(포이동성당),CS300002,편의점,332310583,42609,7799.070219906593,서초구,37.469581,127.045896
20244,A,골목상권,3110943,법제교육센터(버들어린이공원),CS100001,한식음식점,151528386,6856,22101.573220536757,서초구,37.473473,127.046384
20244,A,골목상권,3110943,법제교육센터(버들어린이공원),CS100010,커피-음료,95710298,7993,11974.264731640185,서초구,37.473473,127.046384
20244,A,골목상권,3110946,청계산원터골,CS100001,한식음식점,721272717,8912,80932.75549820467,서초구,37.44351,127.056389
20244,A,골목상권,3110946,청계산원터골,CS100010,커피-음료,176532585,9642,18308.710329807094,서초구,37.44351,127.056389
20244,A,골목상권,3110947,청계산입구역 2번(내곡동주민센터),CS100001,한식음식점,1424829707,30966,46012.714170380415,서초구,37.446491,127.058799
20244,A,골목상권,3110949,한남IC,CS100001,한식음식점,363807809,9144,39786.50579615048,강남구,37.520901,127.019242
20244,A,골목상권,3110949,한남IC,CS100010,커피-음료,201253683,18454,10905.694321014415,강남구,37.520901,127.019242
20244,A,골목상권,3110951,신사은행나무공원,CS100001,한식음식점,237644912,4269,55667.58304052471,강남구,37.520746,127.025305
20244,A,골목상권,3110951,신사은행나무공원,CS100010,커피-음료,37323679,1658,22511.265983112182,강남구,37.520746,127.025305
20244,A,골목상권,3110952,논현목련공원,CS100001,한식음식점,51427763,1476,34842.657859078594,강남구,37.511322,127.026433
20244,A,골목상권,3110953,학동근린공원,CS100010,커피-음료,16752275,123,136197.35772357724,강남구,37.515926,127.027159
20244,A,골목상권,3110954,국기원,CS100010,커피-음료,2274399341,128615,17683.779815729114,강남구,37.502446,127.028613
20244,A,골목상권,3110955,논현초등학교,CS100001,한식음식점,1509149260,41952,35973.23750953471,강남구,37.508996,127.029441
20244,A,골목상권,3110955,논현초등학교,CS100010,커피-음료,58215265,5633,10334.682229717735,강남구,37.508996,127.029441
20244,A,골목상권,3110955,논현초등학교,CS300001,슈퍼마켓,567301845,76107,7454.003508218692,강남구,37.508996,127.029441
20244,A,골목상권,3110955,논현초등학교,CS300002,편의점,683667350,80568,8485.594156488929,강남구,37.508996,127.029441
20244,A,골목상권,3110957,언북중학교,CS100001,한식음식점,1115646420,15445,72233.5008093234,강남구,37.51769,127.031639
20244,A,골목상권,3110957,언북중학교,CS100010,커피-음료,315701029,51270,6157.617105519797,강남구,37.51769,127.031639
20244,A,골목상권,3110957,언북중학교,CS300001,슈퍼마켓,10067672,1183,8510.289095519865,강남구,37.51769,127.031639
20244,A,골목상권,3110958,역삼역 4번,CS100001,한식음식점,75361855,2441,30873.353133961493,강남구,37.503076,127.03265
20244,A,골목상권,3110958,역삼역 4번,CS100010,커피-음료,92198267,9013,10229.47597914124,강남구,37.503076,127.03265
20244,A,골목상권,3110959,신구중학교,CS100001,한식음식점,2930457493,8983,326222.58632973395,강남구,37.525421,127.032343
20244,A,골목상권,3110961,언주역 3번,CS100001,한식음식점,3108099165,77724,39988.92446348618,강남구,37.510914,127.034249
20244,A,골목상권,3110961,언주역 3번,CS100010,커피-음료,231329439,16951,13646.949383517196,강남구,37.510914,127.034249
20244,A,골목상권,3110961,언주역 3번,CS300001,슈퍼마켓,260494800,16946,15372.052401746725,강남구,37.510914,127.034249
20244,A,골목상권,3110962,도산공원북측,CS100001,한식음식점,709890269,9759,72742.11179424121,강남구,37.525825,127.035104
20244,A,골목상권,3110965,언주역 6번,CS100001,한식음식점,67525988,2716,24862.293078055965,강남구,37.506201,127.037843
20244,A,골목상권,3110965,언주역 6번,CS100010,커피-음료,82554688,14123,5845.407349713234,강남구,37.506201,127.037843
20244,A,골목상권,3110966,논현2동주민센터,CS100001,한식음식점,2474921580,60173,41130.10120818307,강남구,37.518652,127.038302
20244,A,골목상권,3110966,논현2동주민센터,CS100010,커피-음료,278843313,36792,7578.911529680366,강남구,37.518652,127.038302
20244,A,골목상권,3110967,역삼역 8번,CS100001,한식음식점,836996755,15386,54399.89308462238,강남구,37.504561,127.038159
20244,A,골목상권,3110967,역삼역 8번,CS100010,커피-음료,50524751,5321,9495.348806615299,강남구,37.504561,127.038159
20244,A,골목상권,3110968,강남구청역 2번,CS100001,한식음식점,914976942,26088,35072.71320147194,강남구,37.514651,127.040177
20244,A,골목상권,3110968,강남구청역 2번,CS100010,커피-음료,43381741,6301,6884.897794000953,강남구,37.514651,127.040177
20244,A,골목상권,3110969,베르사이유1아파트,CS100001,한식음식점,319310587,4602,69385.17753150804,강남구,37.498902,127.040305
20244,A,골목상권,3110969,베르사이유1아파트,CS100010,커피-음료,58194754,6947,8376.961854037714,강남구,37.498902,127.040305
20244,A,골목상권,3110970,학동초등학교,CS100001,한식음식점,263384791,8461,31129.274435645904,강남구,37.51157,127.041216
20244,A,골목상권,3110971,선정릉역 4번,CS100001,한식음식점,1071725599,17054,62843.06315233963,강남구,37.50728,127.042876
20244,A,골목상권,3110971,선정릉역 4번,CS100010,커피-음료,48801106,4190,11647.04200477327,강남구,37.50728,127.042876
20244,A,골목상권,3110971,선정릉역 4번,CS300002,편의점,1178525582,152811,7712.308551085982,강남구,37.50728,127.042876
20244,A,골목상권,3110972,강남세브란스병원미래의학연구센터,CS100010,커피-음료,45178286,10197,4430.546827498284,강남구,37.494558,127.042507
20244,A,골목상권,3110972,강남세브란스병원미래의학연구센터,CS300002,편의점,161144684,18127,8889.760247145143,강남구,37.494558,127.042507
20244,A,골목상권,3110974,언주중학교,CS100010,커피-음료,6232749,565,11031.414159292035,강남구,37.513596,127.044927
20244,A,골목상권,3110975,매봉역 1번,CS300002,편의점,1076780695,170003,6333.892313665053,강남구,37.487007,127.045047
20244,A,골목상권,3110976,언북초등학교,CS100001,한식음식점,474006081,14506,32676.553219357505,강남구,37.521794,127.04655
20244,A,골목상권,3110976,언북초등학교,CS100010,커피-음료,44091341,2015,21881.558808933,강남구,37.521794,127.04655
20244,A,골목상권,3110977,논현로18길,CS100001,한식음식점,334124006,12334,27089.67131506405,강남구,37.477428,127.046963
20244,A,골목상권,3110977,논현로18길,CS300002,편의점,180482210,23511,7676.500786865722,강남구,37.477428,127.046963
20244,A,골목상권,3110978,도곡2동주민센터(대치중학교),CS100010,커피-음료,194145350,11865,16362.861356932153,강남구,37.483663,127.046752
20244,A,골목상권,3110980,개포지구대옆,CS100001,한식음식점,210266329,6589,31911.72089846714,강남구,37.480545,127.047892
20244,A,골목상권,3110980,개포지구대옆,CS100010,커피-음료,31759609,3193,9946.636078922644,강남구,37.480545,127.047892
20244,A,골목상권,3110981,국악고교사거리,CS100001,한식음식점,988986978,19829,49875.786877805236,강남구,37.475598,127.048929
20244,A,골목상권,3110981,국악고교사거리,CS100010,커피-음료,335870651,32143,10449.262701054662,강남구,37.475598,127.048929
20244,A,골목상권,3110983,국립국악고등학교,CS100001,한식음식점,1071747471,28860,37136.08700623701,강남구,37.477904,127.050287
20244,A,골목상권,3110983,국립국악고등학교,CS100010,커피-음료,46903752,5869,7991.77917873573,강남구,37.477904,127.050287
20244,A,골목상권,3110984,포이초등학교(개포목련어린이공원),CS100001,한식음식점,557709940,16453,33897.15796511275,강남구,37.473804,127.052116
20244,A,골목상권,3110984,포이초등학교(개포목련어린이공원),CS100010,커피-음료,162572612,23068,7047.538234784117,강남구,37.473804,127.052116
20244,A,골목상권,3110984,포이초등학교(개포목련어린이공원),CS300001,슈퍼마켓,225990589,32099,7040.424592666438,강남구,37.473804,127.052116
20244,A,골목상권,3110985,청담근린공원,CS100010,커피-음료,31202661,2634,11846.112756264238,강남구,37.523224,127.052094
20244,A,골목상권,3110986,삼성중앙역 7번,CS100010,커피-음료,3209068,357,8988.985994397759,강남구,37.510547,127.052357
20244,A,골목상권,3110989,대치동아우편취급국,CS100001,한식음식점,1271515923,32755,38818.987116470766,강남구,37.502879,127.0545
20244,A,골목상권,3110989,대치동아우편취급국,CS100010,커피-음료,80668555,6531,12351.639105803093,강남구,37.502879,127.0545
20244,A,골목상권,3110990,청담역 12번,CS100010,커피-음료,39104148,4420,8847.092307692308,강남구,37.520556,127.055078
20244,A,골목상권,3110991,삼성중앙역 5번,CS100001,한식음식점,10811929154,71318,151601.68756835582,강남구,37.512464,127.056158
20244,A,골목상권,3110991,삼성중앙역 5번,CS100010,커피-음료,36486155,287,127129.45993031359,강남구,37.512464,127.056158
20244,A,골목상권,3110992,도곡초등학교,CS100001,한식음식점,1290083398,78097,16518.98789966324,강남구,37.50003,127.056624
20244,A,골목상권,3110992,도곡초등학교,CS100010,커피-음료,156767470,19172,8176.89703734613,강남구,37.50003,127.056624
20244,A,골목상권,3110992,도곡초등학교,CS300001,슈퍼마켓,571279896,51003,11200.9077113111,강남구,37.50003,127.056624
20244,A,골목상권,3110992,도곡초등학교,CS300002,편의점,994864058,188164,5287.217841882613,강남구,37.50003,127.056624
20244,A,골목상권,3110994,개포고등학교,CS100001,한식음식점,2055464148,77974,26360.891425346912,강남구,37.483386,127.061428
20244,A,골목상권,3110994,개포고등학교,CS100010,커피-음료,145890201,34231,4261.932195962724,강남구,37.483386,127.061428
20244,A,골목상권,3110994,개포고등학교,CS300002,편의점,572887981,61431,9325.714720580814,강남구,37.483386,127.061428
20244,A,골목상권,3110995,봉은사역 4번,CS100001,한식음식점,772030910,7216,106988.76247228381,강남구,37.517155,127.062824
20244,A,골목상권,3110995,봉은사역 4번,CS300002,편의점,329036574,43757,7519.632835889115,강남구,37.517155,127.062824
20244,A,골목상권,3110996,대치2동주민센터,CS100001,한식음식점,1403141842,26423,53103.048177723955,강남구,37.501865,127.063965
20244,A,골목상권,3110996,대치2동주민센터,CS100010,커피-음료,129798873,13961,9297.24754673734,강남구,37.501865,127.063965
20244,A,골목상권,3110996,대치2동주민센터,CS300001,슈퍼마켓,99073156,16923,5854.349465224842,강남구,37.501865,127.063965
20244,A,골목상권,3110997,대청초등학교,CS100001,한식음식점,6613342909,161103,41050.40197265104,강남구,37.491544,127.084593
